Unnamed: 0,problem_title,python_solutions,difficulty,num_of_lines,code_length,comments,cyclomatic_complexity,indents,loop_count,line_length,identifiers,readability
1541.0,find closest number to zero,"class Solution:
    def findClosestNumber(self, nums: List[int]) -> int:
        result = nums[0]
        for n in nums:
            if abs(n) < abs(result):
                result = n
            elif n == -result  and n > 0:
                result = n

        return result",Easy,9,276,0.0,3,3.0,3.0,30.666666666666668,16.0,5.280000000000001
1542.0,number of ways to buy pens and pencils,"class Solution:
    def waysToBuyPensPencils(self, total: int, cost1: int, cost2: int) -> int:
        p = total // cost1
        ways = 0
        
        for i in range(p + 1):
            t = total - i * cost1
            ways += (t // cost2) + 1
           
        return ways",Medium,9,281,0.0,1,3.0,1.0,31.22222222222222,14.0,5.550000000000001
1543.0,maximum score of a node sequence,"class Solution:
    def maximumScore(self, scores: List[int], edges: List[List[int]]) -> int:
      
      connection = {}
      
      for source, target in edges:
        if source not in connection: connection[source] = [target]
        else: connection[source].append(target)
          
        if target not in connection: connection[target] = [source]
        else: connection[target].append(source)
          
      res = -1
      
      max_dict = {}
      for key, value in connection.items():
        max1, max2, max3 = -sys.maxsize, -sys.maxsize, -sys.maxsize
        n1, n2, n3 = None, None, None
        for element in value:
          if scores[element] > max1:
            max1, max2, max3 = scores[element], max1, max2
            n1, n2, n3 = element, n1, n2
          elif scores[element] > max2:
            max2, max3 = scores[element], max2
            n2, n3 = element, n2
          elif scores[element] > max3:
            max3 = scores[element]
            n3 = element
        max_dict[key] = []
        if n1 != None: max_dict[key].append(n1)
        if n2 != None: max_dict[key].append(n2)
        if n3 != None: max_dict[key].append(n3)
             
      for source, target in edges:
        base = scores[source] + scores[target]
        
        n_s = max_dict[source]
        n_t = max_dict[target]
        if len(n_s) == 1 or len(n_t) == 1:
          pass
        else:
          new_n_s = [x for x in n_s if x != target]
          new_n_t = [x for x in n_t if x != source]
          if new_n_s[0] != new_n_t[0]:
            res = max(res, base + scores[new_n_s[0]] + scores[new_n_t[0]])
          else:
            if len(new_n_s) > 1:
              res = max(res, base + scores[new_n_s[1]] + scores[new_n_t[0]])
            if len(new_n_t) > 1:
              res = max(res, base + scores[new_n_s[0]] + scores[new_n_t[1]])      
    
      return res",Hard,51,1885,0.0,16,3.0,20.0,36.96078431372549,92.0,-3.666470588235296
1544.0,calculate digit sum of a string,"class Solution(object):
    def digitSum(self, s, k):
        """"""
        :type s: str
        :type k: int
        :rtype: str
        """"""
        while len(s)>k:
            t = """"
            x = 0
            a = 0
            for i in range(len(s)):
                if x==k:
                    x = 1
                    t+=str(a)
                    a = int(s[i])
                else:
                    x+=1
                    a+=int(s[i])
            t+=str(a)
            print(t)
            s = t
        return s",Easy,22,527,0.0,3,4.0,3.0,23.954545454545453,28.0,4.624090909090909
1545.0,minimum rounds to complete all tasks,"lass Solution(object):
    def minimumRounds(self, tasks):
        """"""
        :type tasks: List[int]
        :rtype: int
        """"""
        d = {}
        for i in tasks:
            if i not in d:
                d[i] = 1
            else:
                d[i]+=1
        ans = 0
        for i in d:
            if d[i]<2:
                return -1
            else:
                if d[i]%3==0:
                    ans+=d[i]//3 
                else:
                    ans += d[i]//3 +1
        return ans",Medium,21,512,0.0,4,3.0,5.0,24.38095238095238,25.0,4.885714285714286
1546.0,maximum trailing zeros in a cornered path,"class Solution:
    def maxTrailingZeros(self, grid: List[List[int]]) -> int:
        def check(grid, row_order=1, col_order=1):
            above = [[0, 0] for i in range(len(grid[0]))]
            ans = 0
            for row in grid[::row_order]:
                this_row = [0, 0]
                for i, v in enumerate(row[::col_order]):
                    c2 = c5 = 0
                    while v % 2 == 0:
                        c2 += 1
                        v /= 2
                    while v % 5 == 0:
                        c5 += 1
                        v /= 5
                    this_row[0] += c2
                    this_row[1] += c5
                    ans = max(ans, min(this_row[0] + above[i][0], this_row[1] + above[i][1]))
                    above[i][0] += c2
                    above[i][1] += c5
            return ans
        return max(check(grid, ro, co) for ro in [-1, 1] for co in [-1, 1])",Medium,21,918,0.0,3,5.0,7.0,43.71428571428572,47.0,0.8857142857142861
1547.0,longest path with different adjacent characters,"class Solution(object):
    def longestPath(self, parent, s):
        """"""
        :type parent: List[int]
        :type s: str
        :rtype: int
        """"""
        self.child = {i:[] for i in range(len(parent))}
        for i in range(1,len(parent)):
            self.child[parent[i]].append(i)
        self.m = 0 
        def ser(i,p):
            if len(self.child[i])==0:
                if p==s[i]:
                    return 0 
                self.m = max(self.m,1)
                return 1
            a = []
            for j in self.child[i]:
                a.append(ser(j,s[i]))
            a.sort()
            x = a[-1]
            y = 0  
            if len(a)>1:
                y = a[-2]
            self.m = max(self.m,x+y+1)
            if s[i]==p:
                return 0 
            return x+1 
        ser(0,"""")
        return self.m",Hard,30,859,0.0,2,3.0,7.0,28.633333333333333,42.0,2.923
1549.0,count lattice points inside a circle,"class Solution:
    def countLatticePoints(self, circles: List[List[int]]) -> int:
        result = set()
        
        for circle in circles:
            x, y, r = circle
            for i in range(x - r, x + r + 1):
                for j in range(y - r, y + r + 1):
                    if (i - x) * (i - x) + (j - y) * (j - y) <= r * r:
                        result.add((i, j))
                        
        return len(result)",Medium,11,436,0.0,4,4.0,4.0,39.63636363636363,18.0,4.152727272727272
1550.0,count number of rectangles containing each point,"class Solution:
    def countRectangles(self, rectangles: List[List[int]], points: List[List[int]]) -> List[int]:
      
      rectangles.sort(key = lambda x : x[0])
      
      for i in range(len(points)):
        points[i] += [i]

      points.sort(key = lambda x : x[0])
      
      data_x = [x[0] for x in rectangles]
      data_y = []
      prev_ind = len(rectangles)
      
      res = [0]*len(points)
      
      for i in range(len(points)-1, -1, -1):
        q_x, q_y, loc = points[i]
        ind = bisect.bisect_left(data_x, q_x)
        for t in range(ind, prev_ind):
          bisect.insort(data_y, rectangles[t][1])
        prev_ind = ind
        res[loc] = len(data_y) - bisect.bisect_left(data_y, q_y)
      
      return res",Medium,24,742,0.0,3,2.0,4.0,30.916666666666668,31.0,3.8175
1551.0,number of flowers in full bloom,"class Solution:
    def fullBloomFlowers(self, flowers: List[List[int]], persons: List[int]) -> List[int]:
        fakePerson = [[x, 0, i] for i, x in enumerate(persons)]
        flow = []
        for start, end in flowers:
            flow.append([start, -float('inf')])
            flow.append([end, float('inf')])
        flow += fakePerson
        flow.sort()
        cur = 0
        n = len(persons)
        res = [0] * n
        for item in flow:
            if len(item) == 2:
                if item[1] == -float('inf'):
                    cur += 1
                else:
                    cur -= 1
            else:
                _, _, idx = item
                res[idx] = cur
        return res
		```",Hard,22,715,0.0,4,3.0,5.0,32.5,37.0,2.955
1553.0,minimum average difference,"class Solution:
    def minimumAverageDifference(self, nums: List[int]) -> int:
      total_sum = sum(nums)
      start = 0
      prefix_sum = []
      for element in nums:
        start += element
        prefix_sum.append(start)
      mini = sys.maxsize
      res = None
      size_t = len(nums)
      for i in range(len(nums)-1):
        diff = abs(floor(prefix_sum[i]/(i+1)) - floor((total_sum - prefix_sum[i])/(size_t - i - 1)))
        if diff < mini:
          mini = diff
          res = i
      last_diff = abs(floor(total_sum/size_t))
      if last_diff < mini: mini = last_diff; res = size_t - 1
      return res",Medium,18,623,0.0,4,2.0,11.0,34.611111111111114,24.0,4.124999999999999
1554.0,count unguarded cells in the grid,"class Solution:
    def countUnguarded(self, m: int, n: int, guards: List[List[int]], walls: List[List[int]]) -> int:
      grid = [[0]*n for _ in range(m)]
      for x, y in guards:
        grid[x][y] = 'G'
      for x, y in walls:
        grid[x][y] = 'W'
        
      grid2 = [[0]*n for _ in range(m)]
      for x, y in guards:
        grid2[x][y] = 'G'
      for x, y in walls:
        grid2[x][y] = 'W'
        
      for i in range(m):
        cache = []
        has_G = False
        for j in range(n):
          if grid[i][j] == 0:
            cache.append(j)
          elif grid[i][j] == 'G':
            if cache:
              for k in cache:
                grid[i][k] = 'O'
              cache = []
            has_G = True
          else:
            if has_G:
              if cache:
                for k in cache:
                  grid[i][k] = 'O'
                  cache = []
              has_G = False
            else:
              cache = []
        if cache:
          if has_G:
            for k in cache:
                grid[i][k] = 'O'
      
      for j in range(n):
        cache = []
        has_G = False
        for i in range(m):
          if grid2[i][j] == 0:
            cache.append(i)
          elif grid2[i][j] == 'G':
            if cache:
              for k in cache:
                grid2[k][j] = 'O'
              cache = []
            has_G = True
          else:
            if has_G:
              if cache:
                for k in cache:
                  grid2[k][j] = 'O'
                  cache = []
              has_G = False
            else:
              cache = []
        if cache:
          if has_G:
            for k in cache:
                grid2[k][j] = 'O'
      
      res = 0
      for i in range(m):
        for j in range(n):
          if grid[i][j] == 0 and grid2[i][j] == 0: res += 1
      return res",Medium,70,1876,0.0,31,3.0,33.0,26.8,96.0,-4.052
1555.0,escape the spreading fire,"class Solution:
    def maximumMinutes(self, grid: List[List[int]]) -> int:
        R, C = len(grid), len(grid[0])
        lo = 0
        hi = 1000000000
        fire = [[float('inf')] * C for _ in range(R)]
        q = deque()
        for r in range(R):
            for c in range(C):
                if grid[r][c] == 1:
                    fire[r][c] = 0
                    q.appendleft((r, c))
        step = 0
        while q:
            nq = deque()
            while q:
                r, c = q.pop() 
                for dr, dc in [[0, 1], [0, -1], [1, 0], [-1, 0]]:
                    rr, cc = r + dr, c + dc
                    if 0 <= rr < R and 0 <= cc < C and grid[rr][cc] == 0 and fire[rr][cc] == float('inf'):
                        nq.appendleft((rr, cc))
                        fire[rr][cc] = min(fire[rr][cc], step + 1)
            step += 1
            q = nq
        def check(mid):
            q = deque([(0, 0)])
            v = {(0, 0): mid} 
            while q:
                r, c = q.pop()
                step = v[r, c] 
                if r == R - 1 and c == C - 1:
                    return True
                for dr, dc in  [[0, 1], [0, -1], [1, 0], [-1, 0]]:
                    rr, cc = dr + r, c + dc
                    if 0 <= rr < R and 0 <= cc < C and grid[rr][cc] == 0 and (rr, cc) not in v and \
                        (step + 1 < fire[rr][cc] or (rr, cc) == (R - 1, C - 1) and step + 1 <= fire[rr][cc] ):
                        q.appendleft((rr, cc))
                        v[rr, cc] = step + 1
            return False
        while lo < hi:
            mid = (lo + hi + 1) // 2
            if check(mid):
                lo = mid
            else:
                hi = mid - 1
        if check(lo):
            return lo 
        return -1",Hard,47,1793,0.0,10,4.0,15.0,38.14893617021277,116.0,-5.87340425531915
1556.0,remove digit from number to maximize result,"class Solution:
    def removeDigit(self, number: str, digit: str) -> str:
        res_nums = set()
        pos = 0
        for i in range(number.count(digit)):
            ind = number.index(digit, pos, len(number))
            res = number[:ind] + number[ind+1:]
            if int(res) not in res_nums:
                res_nums.add(int(res))
            pos = ind + 1
        return str(max(res_nums))",Easy,10,404,0.0,2,3.0,2.0,40.4,18.0,4.264
1557.0,minimum consecutive cards to pick up,"class Solution:
    def minimumCardPickup(self, cards: List[int]) -> int:
        dic = defaultdict(int)
        min_num = float('inf')
        
        for i, num in enumerate(cards):
            if num not in dic:
                dic[num] = i
            else:
                min_num = min(min_num, i - dic[num] + 1)
                dic[num] = i
        
        if min_num == float('inf'):
            return -1
        else:
            return min_num",Medium,15,456,0.0,2,3.0,3.0,30.4,20.0,4.964
1558.0,k divisible elements subarrays,"class Solution:
    def countDistinct(self, nums: List[int], k: int, p: int) -> int:
        result = set()
        N = len(nums)
        K = k
        for i in range(N):
            k = K
            for j in range(i,N):
                if k>0:
                    if nums[j] % p == 0:
                        k -= 1
                    s = str(nums[i:j+1])
                    if s not in result:
                        result.add(s)
                elif nums[j] % p != 0:
                    s = str(nums[i:j+1])
                    if s not in result:
                        result.add(s)
                else: 
                    break
        return len(result)",Medium,20,670,0.0,6,4.0,7.0,33.5,32.0,3.185
1559.0,total appeal of a string,"class Solution:
    def appealSum(self, s: str) -> int:
        seen_char_at_idx = defaultdict(int)
        total_appeal = 0
        prev_round_added = 0
        for idx in range(len(s)):
            appeal_supposed_to_add = idx + 1
            this_round_adding = prev_round_added + appeal_supposed_to_add
            if s[idx] in seen_char_at_idx:
                this_round_adding -= seen_char_at_idx[s[idx]] + 1
            
            total_appeal += this_round_adding
            prev_round_added = this_round_adding
            seen_char_at_idx[s[idx]] = idx # refreshing last seen index
        return total_appeal",Hard,14,623,1.0,2,3.0,2.0,44.5,16.0,4.135
1560.0,largest 3 same digit number in string,"class Solution:
  def largestGoodInteger(self, num: str) -> str:
    letter = """"
    
    i = 0
    while i != len(num) :
      j = i + 1
      while j != len(num) and num[i] == num[j]: j += 1
      if j - i > 2 and letter < num[i]        : letter = num[i]
      
      i = j
    
    return letter * 3",Easy,12,302,0.0,3,2.0,3.0,25.166666666666668,21.0,5.335
1561.0,count nodes equal to average of subtree,"class Solution:
    def averageOfSubtree(self, root: Optional[TreeNode]) -> int:
        res = 0
        def averageOfSubtreeInner(node):
            nonlocal res
            if not node:
                return (0, 0)
            
            l_cnt, l_sum = averageOfSubtreeInner(node.left)
            r_cnt, r_sum = averageOfSubtreeInner(node.right)
            
            tot_sum = l_sum + r_sum + node.val
            tot_cnt = 1 + l_cnt + r_cnt
            avg = tot_sum//tot_cnt
            if avg == node.val:
                res+=1
            return (tot_cnt, tot_sum)
            
        averageOfSubtreeInner(root)
        return res",Medium,19,647,0.0,0,3.0,2.0,34.05263157894737,22.0,4.555263157894737
1562.0,count number of texts,"class Solution:
    def countTexts(self, pressedKeys: str) -> int:
      res = 0
      
      grid = [0]*(len(pressedKeys)+1)
      
      grid[0] = 1
      
      set1 = {'2', '3', '4', '5', '6', '8'}
      
      for t in range(1,len(grid)):
        target = pressedKeys[t-1]
        res = grid[t-1]
        if target in set1:
          if t >= 2 and pressedKeys[t-2] == target:
            res += grid[t-2]
          if t >= 3 and pressedKeys[t-2] == target and pressedKeys[t-3] == target:
            res += grid[t-3]
        else:
          if t >= 2 and pressedKeys[t-2] ==  target:
            res += grid[t-2]
          if t >= 3 and pressedKeys[t-2] == target and pressedKeys[t-3] == target:
            res += grid[t-3]
          if t >= 4 and pressedKeys[t-2] == target and pressedKeys[t-3] == target and pressedKeys[t-4] == target:
            res += grid[t-4]
            
        grid[t] = res % (10**9 + 7)
      return grid[-1] % (10**9 + 7)",Medium,27,957,0.0,7,2.0,7.0,35.44444444444444,68.0,-0.5299999999999994
1563.0,check if there is a valid parentheses string path,"class Solution:
    def hasValidPath(self, grid: List[List[str]]) -> bool:
      m, n = len(grid), len(grid[0])
      
      if grid[0][0] == ')': return False
      else:
        
        @lru_cache(None)
        def helper(x, y, acc):
          if x == m-1 and y == n-1:
            if grid[x][y] == ')':
              if acc == 1: return True
              else: return False
          else:
            if grid[x][y] == ')':
              if acc == 0: return False
              else:
                if x < m-1:
                  res = helper(x+1, y, acc-1)
                  if res: return True
                if y < n-1:
                  res = helper(x, y+1, acc-1)
                  if res: return True
                return False
            else:
              acc += 1
              if x < m-1:
                res = helper(x+1, y, acc)
                if res: return True
              if y < n-1:
                res = helper(x, y+1, acc)
                if res: return True
              return False
          
        return helper(0, 0, 0)",Hard,34,1059,0.0,4,3.0,14.0,31.147058823529413,70.0,-0.2232352941176465
1564.0,find the k beauty of a number,"class Solution:
    def divisorSubstrings(self, num: int, k: int) -> int:
        num_str = str(num)
        n = len(num_str)
        
        count = 0
        for i in range(n - k + 1):
            sub_num = int(num_str[i:i+k])
            if sub_num == 0 or num % sub_num != 0:
                continue
                
            count += 1
            
        return count",Easy,13,379,0.0,1,3.0,2.0,29.15384615384616,19.0,5.236153846153847
1565.0,number of ways to split array,"class Solution:
    def waysToSplitArray(self, nums: List[int]) -> int:
        running_sum = []
        total = 0
        for i, num in enumerate(nums):
            total += num
            running_sum.append(total)
        
        total = sum(nums)
        splits = 0
        n = len(nums)
        for i in range(n-1):
            if running_sum[i] >= total-running_sum[i]:
                splits += 1
        
        return splits",Medium,15,435,0.0,3,3.0,3.0,29.0,18.0,5.23
1566.0,maximum white tiles covered by a carpet,"class Solution:
    def maximumWhiteTiles(self, tiles: List[List[int]], carpetLen: int) -> int:
        if not carpetLen or not tiles: return 0
        def get_next(itl, lf, rt):
            if itl < lf - 1:
                next_itr = lf - 1
            elif itl == lf - 1:
                next_itr = lf
            elif lf <= itl < rt:
                next_itr = rt
            elif itl == rt:
                next_itr = rt + 1
            else:
                next_itr = itl + 1
            return next_itr
        tiles.sort()
        itl = -1
        itr = 0
        iwl = iwr = 0
        nw = 0
        max_w = 0
        max_iter = tiles[-1][1]
        prev_itr = -1
        while itr  < (tiles[-1][1] + 1):
            itl = itr - carpetLen
            njump = itr - prev_itr
            
            if njump == 1:
                while itr > tiles[iwr][1] and iwr < len(tiles) - 1:
                    iwr += 1
                lf, rt = tiles[iwr]
                if lf <= itr <= rt:
                    nw += 1

                next_itr = get_next(itr, lf, rt)
                if itl >= 0:
                    while itl > tiles[iwl][1] and iwl < len(tiles) - 1:
                        iwl += 1
                    lf, rt = tiles[iwl]
                    if lf <= itl <= rt:
                        nw -= 1
                    next_itr2 = get_next(itl, lf, rt) + carpetLen
                else:
                    next_itr2 = math.inf
                prev_itr = itr
                itr = min(next_itr, next_itr2)
            else:
                lf, rt = tiles[iwr]
                if lf <= prev_itr <= rt:
                    nw += itr - prev_itr
                if prev_itr - carpetLen >= 0:
                    lf, rt = tiles[iwl]
                    if lf <= prev_itr - carpetLen <= rt:
                        nw -= itr - prev_itr   
                prev_itr = itr
                itr += 1
            max_w = max(max_w, nw)
        return max_w",Medium,57,1961,0.0,13,4.0,15.0,34.40350877192982,109.0,-5.016315789473683
1567.0,substring with largest variance,"class Solution:
    def largestVariance(self, s: str) -> int:
        counter = Counter(s)
        res = 0
        
        for a, b in permutations(counter, 2):
            count_a, count_b = 0, 0
            remain_b = counter[b]
            for ch in s:
                if ch not in {a, b}:
                    continue
                if ch == a:
                    count_a += 1
                elif ch == b:
                    count_b += 1
                    remain_b -= 1
                # Kadane's Algorithm, modified
                if count_a < count_b and remain_b > 0:
                    count_a, count_b = 0, 0
                if count_b > 0:
                    res = max(res, count_a - count_b) 

        return res",Hard,22,733,1.0,6,4.0,8.0,33.31818181818182,39.0,2.541363636363636
1568.0,find resultant array after removing anagrams,"class Solution:
    def removeAnagrams(self, words: List[str]) -> List[str]:
        new = [words[0]]
        for i in range(1, len(words)):
            if Counter(words[i - 1]) == Counter(words[i]):
                continue
            else:
                new.append(words[i])
                
        return new",Easy,9,315,0.0,1,3.0,2.0,35.0,13.0,5.3100000000000005
1569.0,maximum consecutive floors without special floors,"class Solution:
    def maxConsecutive(self, bottom: int, top: int, special: List[int]) -> int:
        aug = [bottom-1] + sorted(special) + [top+1]
        return max(aug[i]-aug[i-1]-1 for i in range(1, len(aug)))",Medium,3,214,0.0,0,2.0,1.0,71.33333333333333,11.0,2.3600000000000003
1570.0,largest combination with bitwise and greater than zero,"class Solution:
    def largestCombination(self, candidates: List[int]) -> int:
        lst, n = [], len(str(bin(max(candidates)))[2:])
        for x in candidates:
            lst.append(str(bin(x))[2:].zfill(n))

        counter = Counter()
        for x in lst:
            for i, y in enumerate(x):
                if y == ""1"":
                    counter[i] += 1
					
        return max(counter.values())",Medium,12,410,0.0,4,3.0,4.0,34.166666666666664,20.0,4.505000000000001
1571.0,percentage of letter in string,"class Solution:
    def percentageLetter(self, s: str, letter: str) -> int:
        c=0
        for i in letter:
            if i in s:
                c+=s.count(i)
        return c*100//len(s)",Easy,6,194,0.0,2,3.0,2.0,32.333333333333336,11.0,5.69
1572.0,maximum bags with full capacity of rocks,"class Solution:
    def maximumBags(self, capacity: List[int], rocks: List[int], additionalRocks: int) -> int:
        heap = []
        answer = 0
        n = len(rocks)

        for i in range(n):
            heappush(heap, (
                capacity[i] - rocks[i],
                i
            ))

        while heap:
            remainingCapacity, index  = heappop(heap)
            if remainingCapacity == 0:
                answer += 1

            if 0 < remainingCapacity <= additionalRocks and additionalRocks > 0:
                heappush(heap, (
                    0,
                    index
                ))
                additionalRocks -= remainingCapacity


        return answer",Medium,25,702,0.0,4,3.0,4.0,28.08,31.0,3.9528
1573.0,minimum lines to represent a line chart,"class Solution:
    def minimumLines(self, stockPrices: List[List[int]]) -> int:
        if len(stockPrices) == 1 :
            return 0
        if len(stockPrices) == 2:
            return 1
        number = 1
        stockPrices.sort()
        for i in range(2, len(stockPrices)):
            if int((stockPrices[i][1]-stockPrices[i-1][1])*(stockPrices[i-1][0]-stockPrices[i-2][0])) !=\
               int((stockPrices[i-1][1]-stockPrices[i-2][1])*(stockPrices[i][0]-stockPrices[i-1][0])):
                number = number + 1
                
        return number
		```",Medium,14,572,0.0,1,3.0,4.0,40.85714285714285,19.0,4.182857142857144
1574.0,sum of total strength of wizards,"class Solution:
    def totalStrength(self, strength: List[int]) -> int:
        ans = 0 
        stack = []
        prefix = list(accumulate(accumulate(strength), initial=0))
        for i, x in enumerate(strength + [0]): 
            while stack and stack[-1][1] >= x: 
                mid = stack.pop()[0]
                lo = stack[-1][0] if stack else -1 
                left = prefix[mid] - prefix[max(lo, 0)]
                right = prefix[i] - prefix[mid]
                ans = (ans + strength[mid]*(right*(mid-lo) - left*(i-mid))) % 1_000_000_007
            stack.append((i, x))
        return ans",Hard,13,608,0.0,2,3.0,3.0,46.76923076923077,22.0,3.290769230769232
1575.0,check if number has equal digit count and digit value,"class Solution:
    def digitCount(self, num: str) -> bool:
        for i in range(len(num)):
            if int(num[i]) != num.count(str(i)):
                return False
        return True",Easy,5,191,0.0,1,3.0,2.0,38.2,8.0,5.522
1576.0,sender with largest word count,"class Solution:
    def largestWordCount(self, messages: List[str], senders: List[str]) -> str:
        d,res,s = {},-1,""""
        for i in range(len(senders)):
            sender = senders[i]
            message_count = len(messages[i].split("" ""))
            d[sender] = d.get(sender,0) + message_count
            if d[sender] > res:
                res = d[sender]
                s = sender
            elif d[sender] == res:
                s = max(sender,s)
            
        return s",Medium,13,494,0.0,3,3.0,3.0,38.0,27.0,3.5200000000000005
1577.0,maximum total importance of roads,"class Solution:
    def maximumImportance(self, n: int, roads: List[List[int]]) -> int:
        dict1={}
        for i in roads:
            if i[0] not in dict1:dict1[i[0]]=1
            else:dict1[i[0]]+=1
            if i[1] not in dict1:dict1[i[1]]=1
            else:dict1[i[1]]+=1
        sorted_dict = {}
        sorted_keys = sorted(dict1, key=dict1.get)  

        for w in sorted_keys:
            sorted_dict[w] = dict1[w]
        
        items = list(sorted_dict.items())
        sorted_dict = {k: v for k, v in reversed(items)}
        
        ans=0
        for i in sorted_dict:
            sorted_dict[i]=n
            n-=1
            
        print(sorted_dict)
        for i in roads:
            hold=sorted_dict[i[0]]+sorted_dict[i[1]]
            ans+=hold
        
        return ans",Medium,27,807,0.0,6,3.0,7.0,29.88888888888889,34.0,3.37
1578.0,rearrange characters to make target string,"class Solution:
   def rearrangeCharacters(self, s: str, target: str) -> int:
       c1=Counter(s)
       c2=Counter(target)
       cnt=0
       while (c2&amp;c1)==c2:
           cnt+=1
           c1=c1-c2
       return (cnt)",Easy,8,225,0.0,1,2.0,1.0,28.125,16.0,5.688750000000001
1579.0,apply discount to prices,"class Solution:
    def discountPrices(self, sentence: str, discount: int) -> str:
        strings = sentence.split(' ')
        result = []
        
        for string in strings:
            if string[0] == '$': tmp = string[1:] tmp.replace('.', '') if tmp.isdigit(): new = (float)(string[1:]) * ((100 - discount) / 100) new = ""$"" + ""{:.2f}"".format(new)
                    result.append(new)
                else:
                    result.append(string)
            else:
                result.append(string)
        
        return "" "".join(result)",Medium,13,555,0.0,2,3.0,4.0,42.69230769230769,24.0,3.457692307692308
1580.0,steps to make array non decreasing,"class Solution:
    def totalSteps(self, nums: List[int]) -> int:
        ans = 0 
        stack = []
        for x in nums: 
            val = 1
            while stack and stack[-1][0] <= x: val = max(val, stack.pop()[1]+1)
            if not stack: val = 0
            stack.append((x, val))
            ans = max(ans, val)
        return ans",Medium,10,345,0.0,3,3.0,3.0,34.5,19.0,4.635000000000001
1582.0,min max game,"class Solution:
    def minMaxGame(self, nums: List[int]) -> int:
        
        x = 0 
        while len(nums)>1:
            a = []
            while nums:
                if x:
                    a.append(max(nums[0],nums[1]))
                    nums.pop(0)
                    nums.pop(0)
                    x = 0
                else:
                    a.append(min(nums[0],nums[1]))
                    nums.pop(0)
                    nums.pop(0)
                    x = 1 
            nums = a 
        return nums[0]",Easy,18,531,0.0,3,4.0,3.0,29.5,17.0,5.225
1583.0,partition array such that maximum difference is k,"class Solution:
    def partitionArray(self, nums: List[int], k: int) -> int:
        answer = 0
        nums.sort()

        while nums:
            smallestNumber = nums.pop(0)
            while nums and smallestNumber <= nums[0] and nums[0] - smallestNumber <= k:
                nums.pop(0)

            answer += 1

        return answer",Medium,12,342,0.0,2,2.0,2.0,28.5,16.0,5.595
1584.0,replace elements in an array,"class Solution:
    def arrayChange(self, nums: List[int], operations: List[List[int]]) -> List[int]:
        hashmap = {}

        for i, number in enumerate(nums):
            hashmap[number] = i

        for start, end in operations:
            if start in hashmap:
                nums[hashmap[start]] = end
                hashmap[end] = hashmap[start]

        return nums",Medium,12,379,0.0,3,2.0,3.0,31.58333333333333,16.0,5.2575
1585.0,strong password checker ii,"class Solution:
    def strongPasswordCheckerII(self, S: str) -> bool:
        if len(S)<8:
            return False
        num=0
        upper=0
        lower=0
        spec=0
        char=""!@#$%^&amp;*()-+""
        for i in range(len(S)):
            if i>0 and S[i]==S[i-1]:
                return False
            if S[i].isdigit():
                num+=1
            if S[i].isupper():
                upper+=1
            if S[i].islower():
                lower+=1
            if S[i] in char:
                spec+=1
        if num>0 and upper >0 and lower>0 and spec>0 :
            return True
        return False",Easy,22,626,1.0,5,3.0,8.0,28.454545454545453,31.0,3.8990909090909103
1586.0,successful pairs of spells and potions,"class Solution:
    def successfulPairs(self, spells: List[int], potions: List[int], success: int) -> List[int]:
        potions.sort()
        m = len(potions)  
        return [m - bisect.bisect_left(potions, math.ceil(success / spell))
                for spell in spells]",Medium,5,275,0.0,0,3.0,1.0,55.0,11.0,3.77
1587.0,match substring after replacement,"class Solution:
    def matchReplacement(self, s: str, sub: str, mappings: List[List[str]]) -> bool:
        
#         maintain a map to know which letters can be changed
        d = defaultdict(set)

        for i,j in mappings:
            d[i].add(j)
        
        
        k = len(sub)
        
#         iterate over all possibilities of size len(sub)
        for i in range(len(s)-k+1):
            st = s[i:i+k]
            fl = 0
#          iterate greedily and try if we can replace cur character or not if not we break
            for j in range(k):
                if sub[j] != st[j]: 
                    if st[j] not in d[sub[j]]: 
                        fl = 1
                        break
            if fl ==0: return True
        return False",Hard,23,765,3.0,3,3.0,8.0,33.26086956521739,26.0,4.166521739130435
1588.0,count subarrays with score less than k,"class Solution:
    def countSubarrays(self, nums: List[int], k: int) -> int:
        res = 0
        left = 0
        windowSum = 0
        
        for right, num in enumerate(nums):
            windowSum += num
            windowLength = right - left + 1
            while windowSum * windowLength >= k:
                windowSum -= nums[left]
                left += 1
                windowLength -= 1
            
            res += windowLength
        
        return res",Hard,16,479,0.0,2,3.0,2.0,29.9375,21.0,4.905625
1589.0,calculate amount paid in taxes,"class Solution:
    def calculateTax(self, brackets: List[List[int]], income: int) -> float:
        
        ans = 0

        n = len(brackets)
        if income <= brackets[0][0]:
            return income * brackets[0][1] * 0.01

        # brackets[k - 1] < income < brackets[k]
        k = 0
        
        for i in range(n):
            if income > brackets[i][0]:
                k += 1

        j = 1
        ans += brackets[0][0] * brackets[0][1] * 0.01
        while j < k:
            ans += (brackets[j][0] - brackets[j - 1][0]) * brackets[j][1] * 0.01
            j += 1

        ans += (income - brackets[j - 1][0]) * brackets[j][1] * 0.01
        
        return ans",Easy,24,682,1.0,3,2.0,4.0,28.416666666666668,26.0,4.5825
